,id,name,lat,lng,checkinsCount,tipCount,usersCount
0,4b9d22e3f964a520d49236e3,Peckham Bus Station,51.47353804023315,-0.06767749786376953,600,1,174
1,4b914e3ef964a5209bb133e3,Morrisons,51.47293659014834,-0.06851434707641602,788,8,230
2,4acfbd31f964a520a8d520e3,Peckham Pulse Healthy Living Centre,51.474008047709475,-0.07024550356775888,568,6,137
3,513a060ef31c8c56a779149f,Mouse Tail Coffee Stories,51.47372515642006,-0.0695335865020752,105,4,30
4,4b48ebbcf964a520705d26e3,Peckham Library,51.474086021184505,-0.06947994232177734,436,8,211
5,4c87abb8821e9eb09ccd8d89,The Kentish Drovers (Wetherspoon),51.47371596136696,-0.07003806478111671,299,5,129
6,4ce1b5f694c3b60c261878ea,Peckham Library Bus Stop,51.475003952020565,-0.0690445650748491,206,0,41
7,520f4aa411d2255fa2b07961,Post Office,51.47406005859375,-0.06780356168746948,4,1,1
8,4c838235dc018cfa3319d96c,Scope Charity Shop,51.473860116743516,-0.06932280758312033,6,0,2
9,4ebda257b803bca7dd423ea5,Katies,51.474562778976306,-0.06884929796733487,77,3,24
10,5288bdb5498e568a9fa9f2d9,Rex Launderette,51.474029541015625,-0.06707735359668732,2,0,1
11,4c1e8ee9d3b5b7132f31bda5,M Manze,51.47381203153165,-0.0692439079284668,30,1,23
12,4fd2433ee4b0b895950ff5aa,Rakhs News,51.474091801977515,-0.06809616529995227,4,0,1
13,50e9a7b9e4b0d58a5a48ae3e,Beyonce's Hairdressers,51.474015,-0.067934,2,0,1
14,4ce1b6d6db1254817c5843ce,Peckham Post Office Bus Stop,51.47401000124967,-0.0666429511546086,23,0,11
15,525ff0b9498e4986f6ea7980,Yemmy Textiles & Fashions,51.47399865808495,-0.06840060951135514,2,0,1
16,504751d0e4b09309f716cae2,Peckham Pulse Soft Play,51.474287,-0.069174,2,1,2
17,528dce2211d2d07b48e5cbee,New Dixie,51.473604867530874,-0.06950139999389648,3,0,1
18,503e479ee4121b0143ab382b,Speedy Cash,51.47406597321693,-0.06829977035522461,0,0,0
19,4e8b7cbc9a52f194ddeb4bd8,Beyonce,51.473994209716004,-0.06734735139599062,1,0,0
20,4b7692a2f964a52093522ee3,Post Office,51.47379346629135,-0.0676393386128305,44,0,30
21,52665516498e40504f2837ed,The Aylesham Centre bus stop,51.474056243896484,-0.06838279962539673,1,0,1
22,4fb25703e4b08f07157a9419,Peckham One Stop Shop (Southwark Council),51.474469995567645,-0.06954763227063705,23,0,9
23,4c61195b12e5c928eec4204c,Wilsons,51.47368003387517,-0.06905350781701794,6,0,5
24,4cfe3dc7d8468cfab9d1046c,Peckham Space,51.47390116043533,-0.06937431568675563,123,1,80
25,52fcd0ee498e9f107191ab7a,The Greyhound,51.474061,-0.068473,2,0,2
26,4f365e62e4b099ca9331ae34,Greggs,51.47261796418854,-0.06996123048839638,28,1,12
27,4fd3ea10e4b002c9e83a58ba,N171,51.473953,-0.066797,9,0,8
28,4edb539e93ad464d29a0c2e2,Peckham Farmers Market,51.47361091346713,-0.06962046536977484,19,0,9
29,4e90076ef79014e2ce5a93eb,Criterion Restaurant,51.473839,-0.067379,4,0,4
30,4bd7459c304fce727a4b33ab,Peckham Lodge London,51.47406612869795,-0.07534289692385593,864,14,388
31,5215d9b411d279068db99825,The Cinnamon Tree Bakery,51.47360127203052,-0.0725926323969136,18,1,14
34,4bcef49aef10952149d18486,Peckham Job Centre,51.47347466046099,-0.07204780151404593,11,0,9
36,4fd5fcbce4b098b0835f96dc,Lister Primary Care Centre,51.474440939755944,-0.07528759413616275,46,2,20
38,4b4f47def964a520a7ff26e3,Lister GP walk-in centre,51.47376525264597,-0.0718832015991211,54,1,33
39,4bc84e24af07a5930792802d,Persepolis,51.473401668623445,-0.07161316468598208,72,4,37
40,4bed88fa3372c92815c71114,Lidl,51.47331750945612,-0.0709068775177002,87,0,52
41,4e1826fbb0fb8567c6699928,Greggs,51.47378547027502,-0.07261001564940552,27,0,17
44,4cdd6c0214119eb0873bed33,Burger King,51.47320204704096,-0.07095916784113213,39,2,34
45,52e69fa911d2fe1ae2a68cf2,Peckham healthy fitness gym,51.4746872,-0.0722595,0,0,0
46,50ba3ad3e4b05d62652c20d4,Joyces Omse Hair Saloon,51.473807,-0.073151,2,0,1
47,4b55f203f964a52007f827e3,Day Lewis Pharmacy,51.473685060158886,-0.07171154022216797,36,0,14
50,4ecf924b0e01f1a87ec5b348,Gabbys Takeaway,51.473621462537494,-0.07318940706489671,7,0,4
51,4c1f1356e923ef3befac4e54,Obalende Suya Express,51.473479497150755,-0.07026700634967756,39,0,20
52,4f8eefc1e4b030bfd6304261,KHF,51.47366273688213,-0.07263869433096996,6,0,3
53,5139ede1e4b0fe2082126f65,Ome Stop Shop (Southwark),51.474216,-0.071741,2,0,1
54,50927676e4b0f08bba2c8cd5,Lidl,51.472895,-0.070825,7,0,4
56,5144551ae4b00b9d22c30184,mousetail,51.47465515136719,-0.07144690304994583,2,0,2
57,5206631011d2c92411824739,Argos,51.47382354736328,-0.07183559983968735,3,0,3
58,4d12030a957fa1cd90d16a9f,The Academy At Peckham Bus Stop,51.47402036541662,-0.0744900878607881,30,0,14
60,5202bb10498e61d1fa61233a,Peckham Pelican,51.47426503438942,-0.07730817329143107,157,4,93
61,4ac518d3f964a52069a720e3,South London Gallery,51.47416621296672,-0.08003711700439453,658,8,301
62,4c4adf66959220a1618cbc0e,No. 67,51.474048160931176,-0.07955382075207834,672,20,284
64,4b7bdb80f964a520e6702fe3,Camberwell College of Arts,51.473942,-0.080614,1253,3,221
65,4d6bfe10d47bb60c67b4a5aa,New Gallery London,51.47424793030207,-0.07745162475497727,49,2,31
67,4c909eac352da1cd95d112b2,Tesco Express,51.477673,-0.081897,438,5,88
68,50a9559be4b042e201a27d54,Camberwell Campus,51.473564145585414,-0.0821414868029442,102,1,9
69,4e3fd45181dc6ce0fac98888,Fourteen-Nineteen Bookshop @ New Gallery London,51.47401919459165,-0.07707595825195312,1,2,1
70,4e9811f76c25f528604b5792,Cafe Culture,51.4737704129947,-0.0811167823646519,61,2,31
71,4b87aadcf964a5206ac631e3,The Academy at Peckham,51.47407923109355,-0.07861454885456172,9,0,8
72,507d2169e4b070cbfcb05fee,Camberwell Art & Design Shop,51.473893,-0.080397,3,0,1
73,4e8ef1c482315acfeb7aea45,Talfourd Road,51.4737410206497,-0.07868225054759911,53,0,7
74,4e60c56be4cdf1e2be8cb207,Fung Sing,51.47374950670322,-0.08125400408249901,36,1,14
75,50030244e4b0a4b26d905d0c,Sceaux Gardens,51.474166642155396,-0.08241334711516751,38,1,8
77,4c767946b474a1cd5204bcbf,Southwark Register Office,51.473456,-0.081947,65,0,55
78,4e1f628e7d8b71715b95e95a,Jeelian's,51.47527000545483,-0.07822234202821009,30,0,2
79,4e02174aae609fa8ede47810,BP Connect,51.4745671697632,-0.07587432861328125,49,0,28
80,4bfea5c8daf9c9b68b03f9ef,Commercial Way,51.477902764130896,-0.07357220979350537,301,0,47
81,52ceb74f498e9858c7d3fe0b,ann bernadt childrens centre,51.47692892100591,-0.07538545171339792,1,0,1
82,4bd08853a8b3a5935210645f,Carve Consulting HQ,51.47311963908983,-0.07937410373383437,13,0,5
83,51ffe709498e9295864e9d7b,Maverickaizer's Music Box,51.473779187526475,-0.07509391229997957,18,1,2
85,5219815311d2230bf674a680,N89 Night Bus,51.4743537902832,-0.07551012933254242,5,0,4
86,4e9c3f80b803b562d7032d63,Coffe Shop Peckham Road,51.473924721049585,-0.08000015731470392,4,0,2
87,4e222b11b0fbdf9ba7b21d21,The Bishop,51.47309940890361,-0.07908124065762163,5,0,5
88,4bc59e026c26b7139479ebf3,Lucas Gardens,51.47290098765976,-0.08293196364148939,192,2,66
89,4c11660072caa593e1725da4,Total,51.473803435902816,-0.08004586896786996,26,0,17
96,5151f097e4b0f71b5407c321,Peckham Theatre,51.47464,-0.083042,5,0,4
97,5124d1ffe4b0d33c3f0458f3,UAL (University Of Arts London) Progression Centre,51.47290500524904,-0.08589800944393022,79,0,24
102,4e046b48b3ad42ccd5ee4aff,Brunswick Park,51.475623005800976,-0.08600234985351562,253,3,47
103,4b129994f964a520368b23e3,Southwark Town Hall,51.47392563719716,-0.0826120376586914,88,0,56
104,4c018006b0702d7fbd626378,The Frog,51.474002,-0.083435,3,0,3
107,4e9af79cb8f7831366795e71,St Giles Churchyard,51.473590431965086,-0.08691385408366141,63,0,19
108,4bedad6ae24d20a1ebd07114,Silk Road,51.4738187142257,-0.08934974670410156,326,18,200
109,50eecf17e4b09ea9a082a9cf,Camberwell Green,51.47337765431923,-0.08698940277099608,63,0,34
110,516426f3e4b030b094678b4c,Maloko,51.473797,-0.088607,53,6,37
111,509540a7e4b0f71702da7f03,Cool Cats Cafe,51.47814942494469,-0.08385670746432845,158,8,75
112,4c503197f080a593994318e2,St Giles House,51.474347858270534,-0.08393752795850476,120,1,13
113,4b643b46f964a52069a52ae3,Caravaggio,51.4738989064778,-0.08934974670410156,281,14,148
114,4ff58c21e4b03e29573617e6,St Giles Hospital Camberwell (1875 - 1983),51.475461127226595,-0.08377438195935717,74,1,7
115,4f1b2659e4b0d790425fcf20,Peckam Rd. Off-licence,51.47361602311207,-0.0813054135408553,3,0,2
116,4e149f49c65bedaeefbef47b,Vestry Fish Bar,51.47112735239081,-0.08224333792130341,16,0,4
117,516bf9e6e4b0a7336d9f4c83,House Cafe & Gallery,51.473482757607485,-0.08829443150454308,37,1,29
118,4df725a6e4cd50071442cb6d,St Giles Surgery,51.47466089169937,-0.08458046591678933,23,0,9
119,4dd16a4e22718eed7a7fd186,Theatre Peckham,51.473628,-0.084564,18,1,14
120,4e91fa310aafb4070c82f04c,Stormbird,51.473963449024524,-0.0904455520998304,771,14,238
122,4dfceb0ad4c001cca36e27ab,The Crooked Well,51.472896493194064,-0.08968234062194824,549,21,286
124,4ac518faf964a5203ab020e3,Camberwell Leisure Centre,51.47438395563543,-0.09035938694201658,627,6,71
125,5298f50211d2801045c0dab3,23rd Camberwell Scouts,51.4742,-0.0877,1,0,1
127,4acf9693f964a520bcd420e3,Hermit's Cave,51.47390224781858,-0.0905996561050415,543,10,209
130,4b5ded2df964a5203e7429e3,Grand Union Camberwell,51.47215803465172,-0.0881803035736084,529,3,250
131,4b44dc1ef964a5207ffe25e3,FM Mangal,51.47373518047983,-0.08960723876953125,322,17,168
132,4b293610f964a520079b24e3,Angels & Gypsies,51.47387217574276,-0.09012222290039062,372,18,256
135,4bf042253a002d7ff7e485a4,Van Hing,51.47385,-0.08977826666666666,97,6,46
137,52adc7af11d24f8213b2b6f2,Seabass Cycles,51.473686,-0.088546,3,0,3
138,52420a9b11d23be96355f59a,Morley's Fried Chicken And Ribs,51.47399505145824,-0.08920151126650822,11,0,2
139,52e17052498e1737a2450122,St Giles Centre,51.473827,-0.087369,2,0,1
140,525fca9e11d21567f278585f,Cafe Noir,51.473929,-0.089932,10,1,9
141,528e54bc11d20dfa4702fcff,Oregano Leaf,51.473915,-0.089887,2,0,2
142,4f6dbbcfe4b08d8da60959cc,Well Mix,51.47364688801006,-0.08830084248331549,16,3,8
143,52890da011d283affd6a48ce,Communion,51.47412775136387,-0.0900957940651719,9,0,7
144,4ea2bfc26c25b62f3d818338,The New Dome Hotel,51.4738521276812,-0.0891217589378357,16,0,9
145,52f00d60498ef67d0372db58,grove lane 49b,51.471767,-0.088147,10,0,1
146,4ca4a6717f84224b0e1acf58,The Flying Fish,51.473773606021936,-0.0889045000076294,107,4,53
147,52060e5b11d2af09e7f0299f,Bus Stop K @ Camberwell Church St / Camberwell Green,51.47397748433454,-0.08752700000508928,3,1,3
148,4c9e522346978cfa1691a07f,Wuli Wuli,51.474043,-0.091095,99,3,47
149,4bed93fa3372c928d6d91114,Falafel,51.473892,-0.090214,143,3,68
150,4b155f6bf964a520cfab23e3,Camberwell Green,51.474423493982954,-0.09283661842346191,3508,12,644
151,4ffc4c21e4b075d51e31f51a,I ♥ Aytas Boutique,51.47407407999968,-0.09313829747015906,46,0,3
152,4b9694e6f964a52057d634e3,The Tiger,51.47384210364713,-0.09278297424316406,975,20,474
153,4e5cfd39cc3f288d990922cf,Camberwell,51.475101773342985,-0.0926971435546875,2847,5,373
154,4fdc6ae3e4b0523373a297d4,Camberwell Green Farmers Market,51.47410000211811,-0.09288905141509496,25,0,9
155,4c599a4cd3aee21e1f976855,Butterfly Walk,51.47326908270287,-0.09263673810663454,773,1,109
156,4d3b0ba6039eb60c0157f19c,The Old Dispensary,51.47422241928078,-0.0936887664866265,70,1,48
157,4c4c413146240f47cc8185f4,Morrisons,51.472903176022236,-0.09205341339111328,655,3,156
158,4d70323fb73bb1f78f15b672,Golden Grill,51.47387217574276,-0.0926971435546875,86,6,46
159,4dc5b1b1b0fb5556ccf8285c,Jono's Snooker Club,51.47474032020539,-0.09407991792029452,49,1,16
160,4eca3983b634b2fd7796257e,Santander,51.47407440608561,-0.09286247823092725,8,0,5
162,4becfda791380f471a589f18,Camberwell Green Surgery,51.47440678746752,-0.09344816207885742,82,0,25
163,4c0bd246a1b32d7fb9899bf0,Joiner's Arms,51.47242226842146,-0.09306953580424523,165,1,51
166,4b6931b1f964a5206d9b2be3,McDonald's,51.47326852093104,-0.09302714935541233,397,9,165
167,4be5be4a2457a5939beeab15,Noodles City,51.474367927517505,-0.09282320275842729,43,2,35
168,4ec2bf40be7bfa775658b272,Bolu Kebab,51.47411127266053,-0.09144807019270948,31,1,10
169,50bcd5b3e4b00d33140143a5,Chicks,51.47418341829785,-0.09132800749935657,14,0,4
170,52b7646b498e57050aee3191,London food And Wine,51.47415766137001,-0.09122469879312459,12,0,1
171,4e5f4f87fa768fe5f2d2fd59,Greggs,51.47363824885505,-0.0931645692639777,162,0,39
173,4e94147ae5faf79bbd9749ca,"Bus Stop ""E""",51.47494600743602,-0.09318645625028649,75,0,10
174,52cddb4a498e0e5a14212ea7,Denmark food And Wine,51.47234344482422,-0.09312230348587036,25,0,2
175,4c247b33905a0f477bcd5f60,NatWest,51.47251973709268,-0.0931031632399253,77,0,14
176,4d8a0b0d401a224b0e009918,99p Stores,51.473270730063305,-0.09212851524353027,120,0,34
177,521f8b0b11d26a12b96aae90,Top Snaps,51.47444792768286,-0.0927022550644122,2,0,2
178,5076e369e4b0068fd251b95b,Chitter Chatter,51.47304344461863,-0.09252302210900873,69,0,3
179,4da99170a86e771ea70d86f8,Sophocles,51.473805348836635,-0.09102344512939453,117,3,38
182,4bd30fd6a8b3a59330f3685f,The Bear,51.47502826572228,-0.09596943855285645,504,9,245
184,4e01dcb752b1ac66aacb557e,"Rayne Institute, KCL",51.474325,-0.098078,2,0,1
185,4dca434b1f6e28126772f8f9,Royal Mail Enquiry Office,51.47390684759587,-0.0971087058751593,114,1,30
186,4edaa83dd3e346be34afaf3f,Studio A8 via Brooke Hall,51.47429265775509,-0.09812486728912466,7,1,1
187,4bf4340e98ac0f47f2b763a8,Myatt's Fields Park,51.47352467476185,-0.10376930236816406,580,9,155
191,4bc0a823b492d13a8994a460,Rat Records,51.474463824468835,-0.09514429509868945,225,4,58
192,4de1315f922e69741217aee0,Camberwell Delivery Office,51.47400582926133,-0.09651660919189453,37,0,14
195,4b6ac348f964a5204edf2be3,Mydeo HQ,51.474649,-0.097376,2,0,1
197,52d7bdd2498e4e86c10ef90c,CRI Drug and Alcohol Recovery Centre,51.47531037805243,-0.10059176923456281,5,0,1
200,5038fbe9e4b027db4fde8e51,Sacred Heart Hall,51.47485026998969,-0.09755925002532385,2,0,1
201,4c8cdfc9f87e224b1d763805,Brooke Hall,51.47489958831565,-0.09985768609823958,165,2,22
202,4b55f9ccf964a520ebf927e3,Nando's,51.47162673808046,-0.0933837890625,482,5,276
203,4f88a5a2e4b02981898551a2,Sharp Edge barbers & Unisex saloon,51.473577704180634,-0.09825435655903715,5,0,4
204,4ea7d623d3e33e1d4f183fd3,Garage Canteen,51.47310883065202,-0.09938575231829633,229,0,11
205,4fd75310e4b0d514873fd72a,five star caterers,51.47299575805664,-0.09920799732208252,96,0,3
209,5002a1fae4b087cfc2a21658,TFC Supermarket,51.4749085762586,-0.09528454136963128,42,2,22
211,4e4ae8cad22d8354d6e6a464,Liberty Fields,51.47523615153792,-0.10290792935233978,279,3,56
213,4d5f98a114963704e894d994,Camberwell Studios,51.471324,-0.101954,51,0,40
214,4ebbc197b634c5f65899ec5f,Akerman Health Centre,51.47579296531756,-0.10494847887404009,23,1,16
216,4b64917af964a52075be2ae3,Zeret Kitchen,51.478609,-0.094781,56,3,39
217,4b81fac9f964a52063c630e3,Liberty Fields,51.475302248070136,-0.10233163833618164,11,0,4
218,4c4da128d667d13ae006289f,St Gabriel's Manor,51.474530144816306,-0.10592597636826755,50,0,20
219,4bac0e2bf964a52026e13ae3,calais street,51.47523501260604,-0.10357855624509513,7,0,5
220,4b6c841ff964a5202c402ce3,Eka & Na's,51.473188,-0.102008,5,0,4
221,4ff5d755e4b0cdc6b7ae06a7,London Regiment,51.47578931745227,-0.10049706952788706,40,0,5
223,4eb3c65cf790d87d01fa5c6d,Camberwell Farmers' Garden,51.47633332565646,-0.10094021378962237,28,0,12
224,4c41db07d7fad13aa22308da,Little Cat Cafe,51.47306093683078,-0.10458350812810267,82,3,21
226,4fd388e8e4b098b0825e6ffb,Deutsch-Walisische Dualbotschaft,51.471500852598574,-0.10302026344841364,24,2,10
227,4bf2e4a6706e20a1e89ba798,Flaxman Centre,51.47172910563082,-0.09931826165214096,23,0,12
228,52b342fd498ef9e4eaacde04,Myatts View,51.472551,-0.099304,3,0,1
229,4bec4d1975b2c9b6fa4a438d,Golden Dragon,51.47772444755021,-0.10181629520485515,31,0,21
230,4de1303f922e69741217a5d5,M & M Fish Bar,51.472769519273065,-0.09943485260009766,125,1,10
231,4dc7cfbfc65b89d3caa6ab46,CEB School,51.4759015,-0.1019668,3,0,2
232,5134ca86f31c3d62b5fb1504,St John the Divine,51.47752077622347,-0.10617256164550781,23,0,10
233,4fbdc47be4b06a5f1545275a,atil news,51.47310872298025,-0.10031590848879353,111,0,5
235,4c5c60516ebe2d7f97e6cf2e,Secret Design Factory,51.473135,-0.100404,7,0,4
236,4d3d63473ec9a35d70b55081,Minet Library,51.472443615269,-0.10431325981453313,44,2,6
237,4c3a17cf0a71c9b6c2a143c9,Rocksteady Eddies,51.471571337499995,-0.10256910000000001,29,1,4
238,4dce44fe8877851243f35f09,South London Travel Centre,51.475927,-0.105099,5,0,3
239,4d85622cd5fab60c7e11f79b,Camberwell Submarine,51.47429782,-0.10654755,97,0,8
242,4e1b3b897d8b8db6125a4361,Penelope House,51.473914817130705,-0.11166065383762054,6,0,2
243,4fab1891e4b07dbb59449cba,TfL bus N109,51.47421646118164,-0.11217159777879715,17,0,7
244,4f298fb6e4b0187052fbce30,Bus Stop C,51.47376029674594,-0.11168941835793034,5,0,2
246,52ee9cc211d21eb3fbe5366f,Castle Brixtonia,51.4706409827695,-0.11103808879852295,6,1,4
247,4fed7d88e4b0b6774ecc2535,Tesco Express,51.476642,-0.112438,96,0,48
249,5124ae48e4b0a45732d2675c,Cycooldelic,51.472179249238984,-0.11276711243747,17,0,10
250,502686ffe4b0f46cce4f6937,Vegan and Vegetarian Cuisine,51.50764785150565,-0.11009456607740276,9,0,6
251,4c998e5aa004a1cdf8fb406e,Groveway Bus Stop,51.473582,-0.11264,85,0,25
252,52971c5411d2458db849b58b,Myatt's Field North,51.475559,-0.108805,3,0,3
254,4dceb1867d8b975f18d4dd72,Hillyard Street Bus Stop,51.47472354303738,-0.1126521380887152,25,1,7
257,50e1efede4b0c48b6c1891c6,Cleveland Mansions,51.47603517528001,-0.1094273675378678,7,0,2
259,4be26885d27a20a19ea08f5b,Chrustchurch CE First School,51.476486,-0.108383,1,0,1
260,50845ad4e4b0e99d0c953edd,Morleys's,51.47265421197749,-0.11032425738810059,12,0,5
262,5043fa71e4b00a5805613d7b,Gay Geeks,51.47627993991863,-0.10564408145900102,5,0,1
263,4dcd289d1f6eb1227059aa12,Myatts Field Medical Practice,51.47666886697026,-0.10704126713209955,20,2,5
264,5002a2fae4b0ed5449bf3611,Pellafort Press,51.470874615843904,-0.10616831989020085,37,0,4
266,4e6f4139b61c9ee80aa15298,Millenium Pharmacy,51.476005,-0.111289,1,0,1
268,51df4bc6011ce4e5e720132c,AKL Web Hosting LTD,51.47674564009679,-0.1100778579711914,0,0,0
269,4e1ab5f045dd120c1223e3c1,Brixton Road Youth Centre,51.471720307112044,-0.10985311020717625,21,0,8
276,4f02ce997716ada067d772c1,The Gym,51.476498395630315,-0.11722326278686523,1220,5,118
277,4bbf5f8d98f495215388d263,Horizons Gym,51.475058801657134,-0.11630326544840455,537,3,61
278,4cf93e594464b60c5c0f65f8,Crown & Anchor,51.471366099764445,-0.11278152465820312,819,24,423
279,4ac518c6f964a52019a520e3,Jamm Brixton,51.47066116687375,-0.11222154366174901,651,8,470
282,4ae03358f964a520547e21e3,TfL Bus 159,51.477106480966924,-0.11260986328125,813,5,231
283,51479121e4b021d96d1ac71c,Van Gogh Walk,51.475326693189885,-0.11523257179547436,24,0,16
284,4eb6ed9b775b544c27ef9243,Horizons Accommodation,51.47518692426505,-0.1165854555667227,27,0,3
285,4d1f24b4d7b0b1f73c960a9f,Nanas,51.473464,-0.11365,1,0,1
286,51c5a802498e538e6222db3b,Barnardo's Shop,51.47412184808026,-0.11456300921181627,1,0,1
287,4eb56db161af0dda90585b1f,Launderama,51.47115822476333,-0.11226280083085623,14,0,4
288,4ff2b544e4b08dd52d11c7f0,Action for Children,51.47390365600586,-0.11455599963665009,0,0,0
289,4e098e6614959022c8a40658,Powerboy's,51.475259,-0.113975,4,0,2
290,4ce57c40023676eb6507ebb9,Karen Millen @ House of Fraser,51.47528593333334,-0.11397041666666667,1,0,1
291,4c6f0d05b3ce224b97b06fc6,Chicken Palace,51.47436439990997,-0.11504530906677246,3,0,2
292,50cb3502e4b06f07cbe8b87b,Christ Church,51.47743307739704,-0.11249811929087684,11,0,7
293,5249489b11d298f90cf0da1c,BEST Ltd HQ,51.473476,-0.11475,2,0,1
294,4c76fe57947ca1cdf5204637,Mew mew,51.47373985835277,-0.11168941835793034,12,0,4
295,4f8c1901e4b0cec3ada720ed,Hackford Road,51.475132,-0.115468,61,0,13
296,4c15ddec82a3c9b6be76fff8,Bus Stop RE,51.475626,-0.114126,4,0,4
297,4e3ddefeb0fb875af868f731,David's 40th,51.474005,-0.115397,1,0,1
298,4b07bb9ef964a520afff22e3,Vincent Van Gogh's house,51.475349,-0.115244,49,0,17
299,4c13ad57b7b9c928eee8a937,Londis,51.47595226764679,-0.1140207052230835,5,0,4
302,4f216ac0e4b0b5801b8e4e84,Pete's Barber Shop,51.4742153,-0.1176266,0,0,0
303,4cc2e294306e224b2303936c,Tesco Express,51.47593707889355,-0.11826395988464355,690,3,121
304,52505cf211d2b2e027a4e2b3,Lidl,51.47347934613765,-0.12082004453161853,43,0,29
305,4df029e0ae6066d602d4e46f,Clapham Road Studios,51.474798,-0.119289,34,1,9
307,51af0eee498e52b3ee5f2ccd,Dolcezza,51.47651898575928,-0.11804738853654752,108,11,40
308,5054861ee4b09ebc6ed7cc3d,Platanos College,51.47304192183937,-0.1206392145276842,10,0,4
309,52593c6e498ea7546c73174f,The Restaurant,51.47407987127701,-0.1206285454936002,1,0,1
310,50b4ab07e4b02eea5ddf5d23,Free solo motorcycle parking bay,51.473858,-0.117009,0,0,0
312,4c41cb30da3dc9280463c9b9,Type Museum,51.473973,-0.116189,41,1,21
313,4bd185dca8b3a5938ad1655f,Food Show,51.474044,-0.116299,15,0,4
314,4c3f79c4ce54e21ec21a081a,Johnston Close,51.473973,-0.116194,46,0,2
315,4b51c707f964a520425527e3,Barro's,51.474134,-0.120572,37,1,13
316,4f50f3d0e4b0a18b759f6594,Serrana,51.47474592513487,-0.12139983230749404,79,2,14
317,5098e48be4b090d1a6959628,Platanos College,51.47321950779728,-0.11917430791566548,6,0,4
318,4d1e2f688629224b292b0087,Bushoy,51.473833,-0.115711,2,0,1
320,505d71cfe4b0b05c7d021060,Hampson Way,51.475502014160156,-0.11914940178394318,0,0,0
321,503a0c31e4b05a7a71a65745,Alextasy Design,51.474788665771484,-0.12222308665513992,39,4,2
323,4de89791b0fbcb7c9ac6c9b2,Stockwell Motors,51.474480521155016,-0.12054285286152801,8,0,6
324,505d71ece4b0236a27673dd2,Hampson Way,51.47551267889117,-0.11915542843630576,21,0,6
326,50a520d6e0e28d057ac1795d,Galliard Homes,51.475582911207965,-0.11606454849243164,1,0,1
328,4fc25491e4b0bccbf664001a,Lavender Square,51.475780839974185,-0.11658111470973909,89,1,10
329,4c692c141226c9b6dd69daaf,Job Centre Plus,51.473971,-0.120717,2,0,2
330,4c139e94a5eb76b0482ec0b7,Jack's Supermarket,51.473199445825756,-0.12369259839460264,434,2,62
332,4c344469ed37a5938d9c6e03,TfL Bus 345,51.47205023061174,-0.12418926797081058,437,2,164
333,4b130dc9f964a5206a9323e3,Taste More,51.47316877448538,-0.12350275054627224,151,0,38
334,4cbdd58cc7228cfa82662cce,Binfield Road Surgery,51.473199337203866,-0.12379851237291818,238,0,18
335,50c71344e4b0af5db7c3feab,Hector's Riviera,51.47446196870244,-0.12314210971449953,15,1,3
336,4ba577e9f964a520360a39e3,The Swan,51.47214696670483,-0.12253505464843784,638,4,246
337,4d282e536e27a14377611724,Natwest,51.473102181208446,-0.12360001864230656,348,0,59
339,4f0f296fe4b0254b4e7d20ef,Costcutter,51.473101867661626,-0.12349769762291286,168,0,34
340,4f3b946ce4b0c533fa40331a,O'Mara HQ,51.47497640041593,-0.1220035165072047,134,1,6
341,500440b0e4b0a4b26e1fbe1d,Endorphin Software,51.47421952704501,-0.12445359456835142,9,0,2
342,4e4a45e81850545dfc028bb3,Stockwell Bus Garage,51.47421967407655,-0.12445449829101562,194,1,23
343,4fdb26ade4b053d4b33a1e5a,Stockwell Memorial Gardens,51.473101976282834,-0.12355157110682928,209,0,20
344,4cd061467561236a1af52bf3,Goddard Vet Surgery,51.47305220562008,-0.12223519931595941,12,0,8
345,4f5080bde4b07c3381f5bf51,Stockwell Gardens Bus Stop R,51.473199548329696,-0.12369880941711776,87,0,13
348,52a0adda11d27f86012d5161,Galaxy Flag Shop,51.474714186372225,-0.12266278266906737,0,0,0
350,4bc6bb6004e8b7135c78362d,TfL Bus 2,51.47218810785753,-0.12222290039062501,384,2,113
351,4dd928e91838b8561d11bfc0,Bus Stop Q (Stockwell),51.475298,-0.12296999604934057,33,1,20
352,52a703e2498ec22e2c1552fc,Post Office,51.472064,-0.122777,2,0,2
353,4e4e98ce2271a1bdc3d21929,Brixton Station News Agent,51.47361083099044,-0.12275940920308677,5,0,4
354,4dea99471f6e3ddebdd12474,Ruthi and Esther cochinoteca,51.474628,-0.123961,0,0,0
355,4db43a0c0cb6729b6a8f57e3,Chicken Cottage,51.47329746115077,-0.12248039245605469,89,0,22
356,4ee08eae5c5ccf21921ae3c3,Stockwell Fruit Stand,51.47319902289713,-0.12372088055775218,163,1,15
358,4e563b34fa763b20fd096c1f,Tinto's Coffee Shop,51.472446561785056,-0.12264571449703093,112,0,23
359,4ff32d4de4b08a4c70df2bb3,The Crock in Hand,51.47478168768596,-0.12160631485240074,1,0,1
360,4be6f324d4f7c9b67b3d2720,Stockwell,51.471876339340476,-0.12641205851543136,2814,5,518
361,4e60809cae60e9edf4e61cd9,Court Yard @ Hartington Court,51.47505235133758,-0.12756548487693736,529,0,12
362,4b2e2e55f964a5202edd24e3,Larkhall Park,51.47320390227611,-0.1308917999267578,1215,5,204
363,4aded4c6f964a520c97621e3,Priory Arms,51.474971,-0.128311,385,15,179
364,4c0ab5c0340720a137f28693,Tesco Express,51.4757764,-0.131638,772,4,130
